날짜,쇼핑몰명,팀명,응대호,발신호,총처리호,전화문의고객수,통화고객수
2024-03-29,stco,통합상담 2팀,14,1,15,17,14
2024-03-29,데일리룩,통합상담 2팀,110,0,110,100,98
2024-03-29,도드리,통합상담 2팀,50,9,59,56,47
2024-03-29,리리앤코,통합상담 2팀,123,2,125,131,114
2024-03-29,리히,통합상담 2팀,0,0,0,0,0
2024-03-29,맘누리,통합상담 2팀,12,0,12,11,10
2024-03-29,미샵,통합상담 2팀,6,0,6,6,6
2024-03-29,시에,통합상담 2팀,27,2,29,27,25
2024-03-29,어바웃썸,통합상담 2팀,89,2,91,91,82
2024-03-29,제이엘프,통합상담 2팀,15,1,16,19,14
2024-03-29,젬마월드,통합상담 2팀,46,1,47,45,42
2024-03-29,트렌디어패럴,통합상담 2팀,14,0,14,14,13
2024-03-29,포니지엔느,통합상담 2팀,5,0,5,5,5
2024-03-29,하바나선데이,통합상담 2팀,28,0,28,31,26
2024-03-29,ACBF,통합상담 3(INC)팀,1,0,1,1,1
2024-03-29,ARTOIS,통합상담 3(INC)팀,3,2,5,3,3
2024-03-29,KOVO 통합 스토어,통합상담 3(INC)팀,1,0,1,2,1
2024-03-29,드랑,통합상담 3(INC)팀,2,0,2,2,2
2024-03-29,로지드,통합상담 3(INC)팀,2,0,2,2,2
2024-03-29,리브어리,통합상담 3(INC)팀,11,0,11,10,10
2024-03-29,무아무아,통합상담 3(INC)팀,2,0,2,2,2
2024-03-29,미차이,통합상담 3(INC)팀,0,2,2,0,0
2024-03-29,부띠크엠,통합상담 3(INC)팀,16,0,16,15,15
2024-03-29,세컨드세컨,통합상담 3(INC)팀,6,0,6,5,5
2024-03-29,애경에스티,통합상담 3(INC)팀,1,0,1,1,1
2024-03-29,어커버,통합상담 3(INC)팀,2,0,2,2,2
2024-03-29,위프키,통합상담 3(INC)팀,0,0,0,0,0
2024-03-29,코코호야,통합상담 3(INC)팀,5,0,5,4,4
2024-03-29,퍼팩토리,통합상담 3(INC)팀,9,1,10,9,8
2024-03-29,프리파니,통합상담 3(INC)팀,3,0,3,4,3
2024-03-29,98도씨,통합상담 4팀,28,0,28,23,23
2024-03-29,GBH,통합상담 4팀,2,0,2,3,2
2024-03-29,갠소,통합상담 4팀,102,0,102,97,91
2024-03-29,고고싱,통합상담 4팀,93,6,99,85,83
2024-03-29,구름바이에이치,통합상담 4팀,3,0,3,2,2
2024-03-29,그레이스유,통합상담 4팀,9,0,9,6,6
2024-03-29,롯데웰푸드 스위트몰,통합상담 4팀,2,1,3,2,2
2024-03-29,마리앙플러스,통합상담 4팀,158,1,159,159,152
2024-03-29,마지아룩,통합상담 4팀,47,0,47,43,42
2024-03-29,메이비베이비,통합상담 4팀,26,0,26,22,22
2024-03-29,미뉴에트,통합상담 4팀,24,0,24,22,22
2024-03-29,민스샵,통합상담 4팀,19,2,21,19,19
2024-03-29,소녀레시피,통합상담 4팀,18,0,18,17,17
2024-03-29,아뜨랑스,통합상담 4팀,82,3,85,84,76
2024-03-29,유티크,통합상담 4팀,0,0,0,0,0
2024-03-29,육육걸즈,통합상담 4팀,42,0,42,39,37
2024-03-29,제이슈,통합상담 4팀,34,1,35,32,32
2024-03-29,킨다베이지,통합상담 4팀,5,0,5,5,5
2024-03-29,SHOP LCDC,통합상담 5팀,0,0,0,0,0
2024-03-29,그레이시크,통합상담 5팀,82,1,83,81,76
2024-03-29,닥터블릿,통합상담 5팀,321,7,328,330,305
2024-03-29,더엑스,통합상담 5팀,31,0,31,28,28
2024-03-29,더제이수,통합상담 5팀,23,0,23,20,20
2024-03-29,딘트,통합상담 5팀,222,2,224,212,201
2024-03-29,몸빼,통합상담 5팀,18,0,18,18,17
2024-03-29,미아마스빈,통합상담 5팀,0,0,0,0,0
2024-03-29,바이더알,통합상담 5팀,14,1,15,13,13
2024-03-29,브레인랩,통합상담 5팀,1,0,1,2,1
2024-03-29,샤르드,통합상담 5팀,5,0,5,5,5
2024-03-29,솔티스,통합상담 5팀,70,0,70,67,60
2024-03-29,오르시떼,통합상담 5팀,32,5,37,30,29
2024-03-29,이브니에,통합상담 5팀,0,0,0,0,0
2024-03-29,캉골,통합상담 5팀,14,0,14,14,14
2024-03-29,캉골키즈,통합상담 5팀,8,1,9,8,8
2024-03-29,팬암,통합상담 5팀,1,1,2,1,1
2024-03-29,헬렌카민스키,통합상담 5팀,6,0,6,5,5
2024-03-28,YG셀렉트,전담상담팀,2,0,2,2,2
2024-03-28,에스엠타운앤드스토어,전담상담팀,9,6,15,7,7
2024-03-28,11am,통합상담 1팀,23,0,23,18,17
2024-03-28,금찌,통합상담 1팀,53,2,55,52,49
2024-03-28,더매거진,통합상담 1팀,33,0,33,46,30
2024-03-28,로아앤제인,통합상담 1팀,35,1,36,49,33
2024-03-28,베리유,통합상담 1팀,9,1,10,8,8
2024-03-28,슈즈원,통합상담 1팀,0,0,0,0,0
2024-03-28,썸제이,통합상담 1팀,50,1,51,61,45
2024-03-28,아나이스,통합상담 1팀,22,0,22,20,18
2024-03-28,원로그,통합상담 1팀,24,11,35,26,24
2024-03-28,칼로커트,통합상담 1팀,1,0,1,1,1
2024-03-28,콰니,통합상담 1팀,4,0,4,4,4
2024-03-28,키티버니포니,통합상담 1팀,10,0,10,10,9
2024-03-28,폰뿌,통합상담 1팀,12,0,12,11,10
2024-03-28,핫핑,통합상담 1팀,248,2,250,277,230
2024-03-28,stco,통합상담 2팀,27,0,27,26,23
2024-03-28,데일리룩,통합상담 2팀,94,0,94,99,88
2024-03-28,도드리,통합상담 2팀,54,0,54,57,46
2024-03-28,리리앤코,통합상담 2팀,118,0,118,128,105
2024-03-28,리히,통합상담 2팀,1,0,1,2,1
2024-03-28,맘누리,통합상담 2팀,19,0,19,19,19
2024-03-28,미샵,통합상담 2팀,8,0,8,9,8
2024-03-28,시에,통합상담 2팀,32,0,32,35,28
2024-03-28,어바웃썸,통합상담 2팀,123,5,128,123,110
2024-03-28,제이엘프,통합상담 2팀,11,0,11,12,11
2024-03-28,젬마월드,통합상담 2팀,53,2,55,57,49
2024-03-28,트렌디어패럴,통합상담 2팀,14,1,15,13,13
2024-03-28,포니지엔느,통합상담 2팀,1,0,1,1,1
2024-03-28,하바나선데이,통합상담 2팀,34,1,35,30,28
2024-03-28,ACBF,통합상담 3(INC)팀,2,0,2,2,2
2024-03-28,ARTOIS,통합상담 3(INC)팀,2,0,2,2,2
2024-03-28,KOVO 통합 스토어,통합상담 3(INC)팀,0,0,0,0,0
2024-03-28,드랑,통합상담 3(INC)팀,4,0,4,4,4
2024-03-28,로지드,통합상담 3(INC)팀,0,2,2,0,0
2024-03-28,리브어리,통합상담 3(INC)팀,19,0,19,18,18
2024-03-28,무아무아,통합상담 3(INC)팀,1,0,1,1,1
2024-03-28,미차이,통합상담 3(INC)팀,2,1,3,2,2
2024-03-28,부띠크엠,통합상담 3(INC)팀,14,4,18,14,14
2024-03-28,세컨드세컨,통합상담 3(INC)팀,3,0,3,3,3
2024-03-28,애경에스티,통합상담 3(INC)팀,2,0,2,1,1
2024-03-28,어커버,통합상담 3(INC)팀,5,0,5,4,4
2024-03-28,위프키,통합상담 3(INC)팀,0,1,1,0,0
2024-03-28,코코호야,통합상담 3(INC)팀,4,0,4,4,4
2024-03-28,퍼팩토리,통합상담 3(INC)팀,11,2,13,11,8
2024-03-28,프리파니,통합상담 3(INC)팀,3,0,3,3,3
2024-03-28,98도씨,통합상담 4팀,29,0,29,27,26
2024-03-28,GBH,통합상담 4팀,1,0,1,1,1
2024-03-28,갠소,통합상담 4팀,123,0,123,123,111
2024-03-28,고고싱,통합상담 4팀,103,5,108,98,88
2024-03-28,구름바이에이치,통합상담 4팀,6,0,6,6,6
2024-03-28,그레이스유,통합상담 4팀,4,0,4,4,4
2024-03-28,롯데웰푸드 스위트몰,통합상담 4팀,9,0,9,9,9
2024-03-28,마리앙플러스,통합상담 4팀,144,3,147,148,132
2024-03-28,마지아룩,통합상담 4팀,66,0,66,64,58
2024-03-28,메이비베이비,통합상담 4팀,14,0,14,14,14
2024-03-28,미뉴에트,통합상담 4팀,21,0,21,22,20
2024-03-28,민스샵,통합상담 4팀,14,0,14,16,14
2024-03-28,소녀레시피,통합상담 4팀,34,0,34,29,29
2024-03-28,아뜨랑스,통합상담 4팀,95,0,95,99,85
2024-03-28,유티크,통합상담 4팀,0,0,0,0,0
2024-03-28,육육걸즈,통합상담 4팀,40,1,41,38,36
2024-03-28,제이슈,통합상담 4팀,57,0,57,53,47
2024-03-28,킨다베이지,통합상담 4팀,9,0,9,9,9
2024-03-28,SHOP LCDC,통합상담 5팀,1,0,1,1,1
2024-03-28,그레이시크,통합상담 5팀,54,1,55,54,52
2024-03-28,닥터블릿,통합상담 5팀,465,1,466,504,446
2024-03-28,더엑스,통합상담 5팀,27,0,27,25,24
2024-03-28,더제이수,통합상담 5팀,46,3,49,40,40
2024-03-28,딘트,통합상담 5팀,199,5,204,195,183
2024-03-28,몸빼,통합상담 5팀,15,0,15,15,15
2024-03-28,미아마스빈,통합상담 5팀,19,7,26,13,13
2024-03-28,바이더알,통합상담 5팀,8,0,8,6,6
2024-03-28,브레인랩,통합상담 5팀,3,0,3,3,3
2024-03-28,샤르드,통합상담 5팀,14,0,14,7,7
2024-03-28,솔티스,통합상담 5팀,59,0,59,60,56
2024-03-28,오르시떼,통합상담 5팀,40,1,41,39,36
2024-03-28,이브니에,통합상담 5팀,3,0,3,3,2
2024-03-28,캉골,통합상담 5팀,21,0,21,20,20
2024-03-28,캉골키즈,통합상담 5팀,12,0,12,10,10
2024-03-28,팬암,통합상담 5팀,2,0,2,2,2
2024-03-28,헬렌카민스키,통합상담 5팀,10,0,10,7,7
2024-03-27,YG셀렉트,전담상담팀,0,0,0,0,0
2024-03-27,에스엠타운앤드스토어,전담상담팀,12,3,15,11,11
2024-03-27,11am,통합상담 1팀,15,0,15,15,14
2024-03-27,금찌,통합상담 1팀,62,4,66,54,50
2024-03-27,더매거진,통합상담 1팀,28,0,28,42,26
2024-03-27,로아앤제인,통합상담 1팀,23,0,23,34,22
2024-03-27,베리유,통합상담 1팀,10,1,11,10,10
2024-03-27,슈즈원,통합상담 1팀,0,0,0,0,0
2024-03-27,썸제이,통합상담 1팀,80,0,80,85,75
2024-03-27,아나이스,통합상담 1팀,23,1,24,23,23
2024-03-27,원로그,통합상담 1팀,48,9,57,46,43
2024-03-27,칼로커트,통합상담 1팀,3,0,3,3,3
2024-03-27,콰니,통합상담 1팀,8,0,8,8,8
2024-03-27,키티버니포니,통합상담 1팀,2,0,2,2,2
2024-03-27,폰뿌,통합상담 1팀,17,2,19,22,15
2024-03-27,핫핑,통합상담 1팀,245,1,246,280,227
2024-03-27,stco,통합상담 2팀,25,1,26,25,23
2024-03-27,데일리룩,통합상담 2팀,123,0,123,119,114
2024-03-27,도드리,통합상담 2팀,59,0,59,59,54
2024-03-27,리리앤코,통합상담 2팀,131,0,131,141,121
2024-03-27,리히,통합상담 2팀,2,0,2,1,1
2024-03-27,맘누리,통합상담 2팀,14,1,15,15,13
2024-03-27,미샵,통합상담 2팀,12,0,12,11,11
2024-03-27,시에,통합상담 2팀,33,2,35,33,30
2024-03-27,어바웃썸,통합상담 2팀,130,3,133,131,119
2024-03-27,제이엘프,통합상담 2팀,15,0,15,16,15
2024-03-27,젬마월드,통합상담 2팀,56,0,56,57,55
2024-03-27,트렌디어패럴,통합상담 2팀,12,0,12,12,11
2024-03-27,포니지엔느,통합상담 2팀,5,0,5,5,5
2024-03-27,하바나선데이,통합상담 2팀,23,0,23,22,21
2024-03-27,ACBF,통합상담 3(INC)팀,0,0,0,0,0
2024-03-27,ARTOIS,통합상담 3(INC)팀,1,0,1,1,1
2024-03-27,KOVO 통합 스토어,통합상담 3(INC)팀,2,0,2,1,1
2024-03-27,드랑,통합상담 3(INC)팀,7,0,7,6,6
2024-03-27,로지드,통합상담 3(INC)팀,3,0,3,2,2
2024-03-27,리브어리,통합상담 3(INC)팀,11,0,11,12,11
2024-03-27,무아무아,통합상담 3(INC)팀,1,0,1,1,1
2024-03-27,미차이,통합상담 3(INC)팀,0,0,0,0,0
2024-03-27,부띠크엠,통합상담 3(INC)팀,8,0,8,8,8
2024-03-27,세컨드세컨,통합상담 3(INC)팀,3,0,3,3,3
2024-03-27,애경에스티,통합상담 3(INC)팀,0,0,0,0,0
2024-03-27,어커버,통합상담 3(INC)팀,4,0,4,4,4
2024-03-27,위프키,통합상담 3(INC)팀,2,0,2,2,2
2024-03-27,코코호야,통합상담 3(INC)팀,2,0,2,2,2
2024-03-27,퍼팩토리,통합상담 3(INC)팀,14,0,14,16,13
2024-03-27,프리파니,통합상담 3(INC)팀,4,0,4,4,4
2024-03-27,98도씨,통합상담 4팀,23,0,23,27,21
2024-03-27,GBH,통합상담 4팀,1,0,1,1,1
2024-03-27,갠소,통합상담 4팀,136,1,137,129,116
2024-03-27,고고싱,통합상담 4팀,71,1,72,73,63
2024-03-27,구름바이에이치,통합상담 4팀,13,0,13,12,12
2024-03-27,그레이스유,통합상담 4팀,9,0,9,6,6
2024-03-27,롯데웰푸드 스위트몰,통합상담 4팀,2,1,3,2,2
2024-03-27,마리앙플러스,통합상담 4팀,189,4,193,184,170
2024-03-27,마지아룩,통합상담 4팀,89,0,89,95,84
2024-03-27,메이비베이비,통합상담 4팀,31,0,31,32,29
2024-03-27,미뉴에트,통합상담 4팀,26,1,27,27,26
2024-03-27,민스샵,통합상담 4팀,17,0,17,17,15
2024-03-27,소녀레시피,통합상담 4팀,37,2,39,31,29
2024-03-27,아뜨랑스,통합상담 4팀,82,1,83,81,72
2024-03-27,유티크,통합상담 4팀,2,0,2,2,2
2024-03-27,육육걸즈,통합상담 4팀,50,0,50,45,43
2024-03-27,제이슈,통합상담 4팀,40,0,40,40,39
2024-03-27,킨다베이지,통합상담 4팀,12,0,12,12,11
2024-03-27,SHOP LCDC,통합상담 5팀,0,0,0,0,0
2024-03-27,그레이시크,통합상담 5팀,100,0,100,98,94
2024-03-27,닥터블릿,통합상담 5팀,501,7,508,574,477
2024-03-27,더엑스,통합상담 5팀,45,1,46,38,35
2024-03-27,더제이수,통합상담 5팀,33,7,40,36,32
2024-03-27,딘트,통합상담 5팀,237,6,243,233,214
2024-03-27,몸빼,통합상담 5팀,26,1,27,28,26
2024-03-27,미아마스빈,통합상담 5팀,13,5,18,13,13
2024-03-27,바이더알,통합상담 5팀,8,1,9,7,7
2024-03-27,브레인랩,통합상담 5팀,9,0,9,5,4
2024-03-27,샤르드,통합상담 5팀,13,0,13,15,12
2024-03-27,솔티스,통합상담 5팀,64,0,64,67,59
2024-03-27,오르시떼,통합상담 5팀,42,1,43,40,38
2024-03-27,이브니에,통합상담 5팀,0,0,0,0,0
2024-03-27,캉골,통합상담 5팀,22,0,22,22,22
2024-03-27,캉골키즈,통합상담 5팀,10,0,10,11,10
2024-03-27,팬암,통합상담 5팀,1,0,1,1,1
2024-03-27,헬렌카민스키,통합상담 5팀,2,0,2,3,2
2024-03-26,YG셀렉트,전담상담팀,3,1,4,3,3
2024-03-26,에스엠타운앤드스토어,전담상담팀,19,0,19,17,17
2024-03-26,11am,통합상담 1팀,20,0,20,22,20
2024-03-26,금찌,통합상담 1팀,59,0,59,54,50
2024-03-26,더매거진,통합상담 1팀,39,0,39,40,34
2024-03-26,로아앤제인,통합상담 1팀,27,2,29,40,25
2024-03-26,베리유,통합상담 1팀,18,0,18,17,16
2024-03-26,슈즈원,통합상담 1팀,0,0,0,0,0
2024-03-26,썸제이,통합상담 1팀,55,0,55,61,51
2024-03-26,아나이스,통합상담 1팀,13,0,13,13,12
2024-03-26,원로그,통합상담 1팀,29,9,38,29,28
2024-03-26,칼로커트,통합상담 1팀,3,0,3,3,3
2024-03-26,콰니,통합상담 1팀,5,0,5,5,5
2024-03-26,키티버니포니,통합상담 1팀,3,3,6,5,3
2024-03-26,폰뿌,통합상담 1팀,18,0,18,21,17
2024-03-26,핫핑,통합상담 1팀,275,3,278,292,258
2024-03-26,stco,통합상담 2팀,24,0,24,24,23
2024-03-26,데일리룩,통합상담 2팀,73,0,73,75,69
2024-03-26,도드리,통합상담 2팀,32,1,33,38,32
2024-03-26,리리앤코,통합상담 2팀,132,1,133,128,121
2024-03-26,리히,통합상담 2팀,0,0,0,0,0
2024-03-26,맘누리,통합상담 2팀,17,0,17,18,17
2024-03-26,미샵,통합상담 2팀,9,0,9,9,9
2024-03-26,시에,통합상담 2팀,39,1,40,33,31
2024-03-26,어바웃썸,통합상담 2팀,118,1,119,124,111
2024-03-26,제이엘프,통합상담 2팀,14,0,14,15,14
2024-03-26,젬마월드,통합상담 2팀,62,1,63,63,56
2024-03-26,트렌디어패럴,통합상담 2팀,16,0,16,15,15
2024-03-26,포니지엔느,통합상담 2팀,9,1,10,9,9
2024-03-26,하바나선데이,통합상담 2팀,23,0,23,24,20
2024-03-26,ACBF,통합상담 3(INC)팀,1,0,1,1,1
2024-03-26,ARTOIS,통합상담 3(INC)팀,1,0,1,1,1
2024-03-26,KOVO 통합 스토어,통합상담 3(INC)팀,3,0,3,3,3
2024-03-26,드랑,통합상담 3(INC)팀,3,0,3,3,3
2024-03-26,로지드,통합상담 3(INC)팀,2,0,2,2,2
2024-03-26,리브어리,통합상담 3(INC)팀,12,0,12,12,12
2024-03-26,무아무아,통합상담 3(INC)팀,1,0,1,1,1
2024-03-26,미차이,통합상담 3(INC)팀,2,0,2,2,2
2024-03-26,부띠크엠,통합상담 3(INC)팀,13,8,21,13,13
2024-03-26,세컨드세컨,통합상담 3(INC)팀,6,0,6,6,6
2024-03-26,애경에스티,통합상담 3(INC)팀,3,0,3,3,3
2024-03-26,어커버,통합상담 3(INC)팀,3,0,3,2,2
2024-03-26,위프키,통합상담 3(INC)팀,2,0,2,1,1
2024-03-26,코코호야,통합상담 3(INC)팀,3,0,3,2,2
2024-03-26,퍼팩토리,통합상담 3(INC)팀,22,2,24,20,18
2024-03-26,프리파니,통합상담 3(INC)팀,2,0,2,2,2
